order_id,user_id,product_id,order_date,quantity,amount,payment
O023192,U04006,P0043,2025-03-30,2,6.52,Alipay
O023193,U03995,P0146,2025-06-27,1,35.57,CreditCard
O023194,U04594,P0200,2025-02-03,1,39.83,Wechat
O023195,U06414,P0173,2025-03-25,4,57.51,CreditCard
O023196,U07425,P0011,2025-05-22,1,52.47,Wechat
O023197,U07099,P0086,2025-05-22,2,34.22,Wechat
O023198,U03590,P0125,2025-01-08,1,45.94,CreditCard
O023199,U05301,P0159,2025-05-17,3,32.44,Wechat
O023200,U01937,P0166,2025-06-15,3,127.34,CreditCard
O023201,U05439,P0172,2025-01-02,1,40.77,Wechat
O023202,U06070,P0195,2025-01-03,2,59.57,Wechat
O023203,U01310,P0185,2025-06-28,3,38.82,CreditCard
O023204,U04659,P0022,2025-02-22,1,57.94,Alipay
O023205,U01850,P0080,2025-01-04,1,43.99,Wechat
O023206,U08274,P0094,2025-06-11,3,67.19,CreditCard
O023207,U08635,P0036,2025-02-02,4,33.17,Wechat
O023208,U05875,P0130,2025-03-22,4,16.95,Alipay
O023209,U00143,P0115,2025-06-30,3,61.55,Wechat
O023210,U00640,P0143,2025-05-25,3,44.86,Alipay
O023211,U06032,P0156,2025-01-30,4,31.68,Alipay
O023212,U02167,P0089,2025-01-08,1,32.26,CreditCard
O023213,U06161,P0165,2025-04-03,1,21.78,Wechat
O023214,U08486,P0084,2025-03-29,2,33.79,Wechat
O023215,U03971,P0193,2025-06-28,1,40.73,CreditCard
O023216,U06695,P0098,2025-04-17,4,82.88,Wechat
O023217,U00544,P0143,2025-05-17,2,16.11,Wechat
O023218,U07500,P0168,2025-06-07,4,27.39,Wechat
O023219,U09889,P0095,2025-03-12,1,88.61,Alipay
O023220,U01545,P0038,2025-03-25,2,19.38,Wechat
O023221,U05389,P0027,2025-02-04,2,31.84,Alipay
O023222,U03144,P0175,2025-04-14,4,16.91,Wechat
O023223,U04282,P0072,2025-06-21,1,37.98,CreditCard
O023224,U05303,P0069,2025-01-08,4,41.33,CreditCard
O023225,U04300,P0129,2025-04-22,4,78.69,Alipay
O023226,U07161,P0084,2025-04-27,4,53.34,Wechat
O023227,U01920,P0160,2025-04-08,1,23.22,Alipay
O023228,U02654,P0186,2025-02-14,4,33.94,CreditCard
O023229,U07480,P0038,2025-05-29,3,83.7,Wechat
O023230,U09719,P0099,2025-01-02,3,39.6,Alipay
O023231,U05183,P0115,2025-04-14,1,33.02,CreditCard
O023232,U08492,P0161,2025-03-28,1,30.2,Wechat
O023233,U00922,P0021,2025-01-25,1,33.85,CreditCard
O023234,U03151,P0043,2025-01-27,4,70.44,Alipay
O023235,U04058,P0155,2025-05-18,3,60.54,Wechat
O023236,U04774,P0100,2025-02-24,3,19.86,CreditCard
O023237,U01914,P0024,2025-03-27,4,54.39,CreditCard
O023238,U08573,P0084,2025-04-21,4,86.82,CreditCard
O023239,U07062,P0120,2025-01-23,4,20.06,Wechat
O023240,U00779,P0187,2025-05-22,1,63.37,Alipay
O023241,U06617,P0073,2025-06-03,4,13.38,Alipay
O023242,U00993,P0058,2025-01-29,3,36.22,Wechat
O023243,U03883,P0187,2025-01-07,4,45.8,Alipay
O023244,U02895,P0038,2025-04-09,2,96.63,Wechat
O023245,U00222,P0087,2025-02-18,4,95.19,Alipay
O023246,U02184,P0121,2025-03-09,4,58.13,CreditCard
O023247,U09708,P0169,2025-01-07,1,41.88,Alipay
O023248,U06623,P0121,2025-05-17,3,48.29,Wechat
O023249,U02626,P0018,2025-06-23,3,32.96,CreditCard
O023250,U03648,P0061,2025-01-24,1,49.54,Wechat
O023251,U01427,P0120,2025-03-28,3,55.31,Alipay
O023252,U05923,P0154,2025-01-28,4,14.75,CreditCard
O023253,U07853,P0052,2025-02-26,2,46.48,Wechat
O023254,U03410,P0021,2025-04-05,4,48.22,Wechat
O023255,U03508,P0111,2025-05-17,1,40.52,CreditCard
O023256,U05705,P0116,2025-06-06,2,31.82,Alipay
O023257,U02506,P0140,2025-04-22,4,55.47,CreditCard
O023258,U05556,P0130,2025-02-19,2,25.15,Alipay
O023259,U02116,P0031,2025-02-20,1,27.99,Alipay
O023260,U03655,P0056,2025-04-25,2,32.58,Alipay
O023261,U03149,P0081,2025-01-10,3,18.66,Wechat
O023262,U00136,P0149,2025-05-25,2,16.82,CreditCard
O023263,U05562,P0108,2025-02-13,2,89.24,CreditCard
O023264,U06584,P0112,2025-02-08,3,50.61,Alipay
O023265,U03866,P0145,2025-01-06,4,44.23,Alipay
O023266,U00928,P0012,2025-02-21,3,25.42,Wechat
O023267,U09050,P0051,2025-04-16,4,58.51,CreditCard
O023268,U08012,P0122,2025-01-19,2,19.48,Wechat
O023269,U00239,P0039,2025-06-21,4,122.72,Wechat
O023270,U03089,P0162,2025-01-03,1,24.34,Wechat
O023271,U01405,P0057,2025-05-12,4,39.93,Wechat
O023272,U03077,P0002,2025-01-17,3,28.79,CreditCard
O023273,U07775,P0075,2025-04-29,3,28.17,Wechat
O023274,U07132,P0096,2025-06-03,2,130.69,CreditCard
O023275,U09402,P0109,2025-03-15,1,58.63,CreditCard
O023276,U01204,P0126,2025-03-17,3,44.33,Wechat
O023277,U07477,P0011,2025-06-28,2,19.29,Wechat
O023278,U01741,P0108,2025-01-05,2,27.05,Wechat
O023279,U03959,P0130,2025-02-16,3,29.12,Alipay
O023280,U00025,P0110,2025-05-27,2,59.78,Alipay
O023281,U01765,P0169,2025-06-10,2,52.34,Alipay
O023282,U09072,P0180,2025-03-12,2,12.78,Wechat
O023283,U03297,P0048,2025-01-30,1,15.24,Wechat
O023284,U01217,P0131,2025-04-12,2,28.58,Wechat
O023285,U08312,P0188,2025-03-23,4,32.48,Alipay
O023286,U01387,P0029,2025-05-15,3,26.59,CreditCard
O023287,U05627,P0034,2025-01-16,2,40.13,Wechat
O023288,U06992,P0011,2025-05-06,2,29.99,CreditCard
O023289,U02304,P0036,2025-01-26,1,25.11,Alipay
O023290,U06859,P0174,2025-01-10,1,77.01,CreditCard
O023291,U02839,P0074,2025-01-25,4,57.65,Alipay
O023292,U07097,P0141,2025-03-22,1,42.1,Alipay
O023293,U05514,P0076,2025-01-21,4,58.66,CreditCard
O023294,U03711,P0047,2025-05-11,2,46.16,Wechat
O023295,U08802,P0179,2025-02-21,3,24.84,Alipay
O023296,U07638,P0144,2025-02-12,4,50.55,Wechat
O023297,U00353,P0052,2025-02-28,4,93.85,Alipay
O023298,U07641,P0053,2025-04-25,2,23.08,Alipay
O023299,U08184,P0080,2025-02-24,1,21.68,Alipay
O023300,U06216,P0072,2025-04-30,1,38.02,Alipay
O023301,U03163,P0039,2025-01-03,4,33.21,Wechat
O023302,U05034,P0091,2025-04-01,2,52.23,CreditCard
O023303,U01876,P0033,2025-01-21,3,66.74,Wechat
O023304,U08525,P0038,2025-03-20,3,24.15,Wechat
O023305,U09783,P0195,2025-03-27,1,57.61,CreditCard
O023306,U01103,P0101,2025-03-07,2,12.38,Wechat
O023307,U00211,P0106,2025-06-18,1,40.77,CreditCard
O023308,U00812,P0072,2025-01-31,2,26.74,Wechat
O023309,U08122,P0099,2025-03-01,3,76.91,Alipay
O023310,U01834,P0183,2025-06-01,3,35.28,Wechat
O023311,U07328,P0090,2025-02-26,1,36.25,CreditCard
O023312,U00165,P0008,2025-01-27,1,21.58,CreditCard
O023313,U01596,P0051,2025-02-18,1,61.17,Alipay
O023314,U06082,P0183,2025-04-26,4,15.85,CreditCard
O023315,U06472,P0003,2025-06-06,4,93.98,Wechat
O023316,U00131,P0126,2025-01-09,3,64.89,CreditCard
O023317,U07367,P0100,2025-05-15,2,44.56,CreditCard
O023318,U01407,P0086,2025-05-28,2,24.81,Alipay
O023319,U01028,P0183,2025-02-21,3,39.51,Alipay
O023320,U08245,P0179,2025-04-06,2,28.36,Alipay
O023321,U08084,P0189,2025-03-23,1,35.33,CreditCard
O023322,U04992,P0090,2025-04-24,4,29.27,Alipay
O023323,U06174,P0032,2025-05-24,1,50.29,Wechat
O023324,U01427,P0113,2025-06-21,3,17.79,Alipay
O023325,U01309,P0192,2025-02-12,4,62.4,Alipay
O023326,U03168,P0105,2025-04-15,4,9.87,CreditCard
O023327,U07464,P0046,2025-04-20,3,29.56,CreditCard
O023328,U03265,P0070,2025-04-03,3,18.94,Wechat
O023329,U07032,P0014,2025-03-17,1,112.1,CreditCard
O023330,U07330,P0144,2025-03-15,4,33.47,Wechat
O023331,U07735,P0037,2025-01-03,4,25.55,CreditCard
O023332,U03393,P0069,2025-01-01,3,31.95,CreditCard
O023333,U04472,P0098,2025-05-27,4,28.12,Wechat
O023334,U07802,P0121,2025-01-26,2,76.98,CreditCard
O023335,U04596,P0075,2025-03-08,4,95.0,Wechat
O023336,U06233,P0062,2025-02-01,4,37.46,Wechat
O023337,U07544,P0011,2025-04-16,1,67.17,Alipay
O023338,U01917,P0159,2025-05-25,1,136.37,Wechat
O023339,U00383,P0015,2025-01-08,2,59.16,Wechat
O023340,U08827,P0191,2025-02-06,4,59.09,Wechat
O023341,U00638,P0113,2025-06-16,3,26.61,Wechat
O023342,U06685,P0187,2025-03-31,4,71.03,Wechat
O023343,U08782,P0037,2025-01-09,4,47.95,Wechat
O023344,U02109,P0104,2025-04-04,1,8.01,CreditCard
O023345,U03586,P0077,2025-01-14,4,50.55,CreditCard
O023346,U05673,P0149,2025-05-10,2,71.32,Wechat
O023347,U04504,P0086,2025-01-15,3,35.4,Wechat
O023348,U06371,P0018,2025-02-26,3,72.31,Alipay
O023349,U07604,P0184,2025-05-15,4,61.77,Wechat
O023350,U05797,P0012,2025-02-08,4,73.25,Wechat
O023351,U02407,P0034,2025-01-29,3,29.1,CreditCard
O023352,U07913,P0035,2025-02-22,1,31.07,Wechat
O023353,U00372,P0039,2025-02-28,3,24.96,CreditCard
O023354,U05073,P0196,2025-01-16,4,35.53,Alipay
O023355,U01947,P0177,2025-04-09,4,24.14,Wechat
O023356,U03978,P0103,2025-06-08,1,14.41,Wechat
O023357,U06456,P0094,2025-01-19,2,30.66,CreditCard
O023358,U07720,P0026,2025-05-02,3,58.46,CreditCard
O023359,U02127,P0107,2025-01-19,2,22.93,Alipay
O023360,U02134,P0143,2025-05-08,4,125.51,Wechat
O023361,U06309,P0091,2025-03-11,2,41.19,Alipay
O023362,U07396,P0184,2025-03-14,3,37.04,Alipay
O023363,U06647,P0044,2025-01-10,3,27.0,Wechat
O023364,U08539,P0092,2025-06-18,1,17.53,Alipay
O023365,U06185,P0142,2025-01-28,4,39.5,Wechat
O023366,U07355,P0079,2025-03-03,3,49.77,Wechat
O023367,U01529,P0103,2025-05-08,2,24.66,CreditCard
O023368,U09428,P0116,2025-02-19,1,63.95,CreditCard
O023369,U06786,P0200,2025-05-19,3,12.61,Alipay
O023370,U09586,P0065,2025-03-17,3,17.73,Alipay
O023371,U03566,P0123,2025-06-03,3,28.54,Alipay
O023372,U02753,P0110,2025-05-23,4,41.12,Alipay
O023373,U09701,P0177,2025-04-01,1,44.37,Wechat
O023374,U09903,P0123,2025-02-01,1,46.62,CreditCard
O023375,U09309,P0050,2025-04-10,3,48.87,Wechat
O023376,U09783,P0125,2025-01-18,2,59.23,Wechat
O023377,U08861,P0056,2025-06-14,3,71.11,CreditCard
O023378,U04490,P0060,2025-05-11,4,24.05,Wechat
O023379,U06098,P0047,2025-06-21,1,82.05,CreditCard
O023380,U06700,P0042,2025-04-09,2,71.96,Wechat
O023381,U08457,P0008,2025-05-17,1,29.76,Alipay
O023382,U07480,P0043,2025-06-05,2,89.94,Wechat
O023383,U00236,P0030,2025-02-02,4,39.37,CreditCard
O023384,U03903,P0117,2025-05-15,4,25.93,Alipay
O023385,U02836,P0077,2025-04-26,4,14.05,CreditCard
O023386,U04008,P0080,2025-03-17,4,74.11,Alipay
O023387,U08448,P0077,2025-04-20,4,27.24,Wechat
O023388,U09364,P0129,2025-05-04,4,62.07,Alipay
O023389,U02167,P0101,2025-01-15,1,12.84,Alipay
O023390,U00736,P0057,2025-05-28,1,21.29,Alipay
O023391,U06388,P0153,2025-04-30,1,72.41,Alipay
O023392,U09037,P0141,2025-03-01,1,15.27,Alipay
O023393,U04667,P0054,2025-02-19,4,27.28,CreditCard
O023394,U02683,P0042,2025-04-07,2,84.37,Alipay
O023395,U04444,P0072,2025-04-13,2,12.98,Wechat
O023396,U02691,P0117,2025-05-18,3,43.74,Wechat
O023397,U03083,P0026,2025-02-26,2,38.62,Wechat
O023398,U00098,P0001,2025-03-12,4,46.72,CreditCard
O023399,U02669,P0017,2025-03-27,1,59.39,CreditCard
O023400,U08662,P0067,2025-06-07,2,57.8,Alipay
O023401,U05393,P0049,2025-06-07,4,51.47,Wechat
O023402,U05879,P0156,2025-03-18,1,60.14,Wechat
O023403,U04681,P0167,2025-04-22,2,47.03,Wechat
O023404,U05767,P0194,2025-03-02,1,43.5,Wechat
O023405,U03502,P0010,2025-04-23,4,53.41,CreditCard
O023406,U00099,P0044,2025-06-11,3,29.92,Wechat
O023407,U01255,P0162,2025-04-18,2,27.67,Wechat
O023408,U06547,P0036,2025-04-08,4,107.15,Wechat
O023409,U03852,P0139,2025-05-28,2,36.87,CreditCard
O023410,U03049,P0178,2025-03-12,1,102.16,Alipay
O023411,U02454,P0022,2025-05-20,4,32.52,Wechat
O023412,U09917,P0144,2025-01-01,1,23.95,Alipay
O023413,U03677,P0023,2025-03-11,1,23.04,Alipay
O023414,U02063,P0106,2025-02-06,3,56.67,Wechat
O023415,U08370,P0148,2025-05-11,2,46.9,Wechat
O023416,U05789,P0141,2025-01-05,2,59.72,Wechat
O023417,U09825,P0009,2025-01-09,4,7.84,Wechat
O023418,U06406,P0125,2025-06-03,1,84.68,Alipay
O023419,U04862,P0153,2025-04-30,4,28.31,Wechat
O023420,U00615,P0094,2025-01-14,4,27.28,Wechat
O023421,U08087,P0151,2025-01-26,1,31.54,CreditCard
O023422,U01341,P0198,2025-01-22,3,25.1,Wechat
O023423,U00108,P0168,2025-04-27,1,70.63,CreditCard
O023424,U02317,P0144,2025-05-05,3,46.6,Wechat
O023425,U05447,P0132,2025-03-01,2,29.53,Alipay
O023426,U06739,P0127,2025-03-17,1,9.21,CreditCard
O023427,U07604,P0067,2025-05-10,4,76.09,Alipay
O023428,U00539,P0081,2025-05-04,1,57.7,CreditCard
O023429,U03255,P0100,2025-06-13,1,74.09,Alipay
O023430,U00133,P0120,2025-03-06,2,28.46,CreditCard
O023431,U04890,P0074,2025-03-11,2,61.28,Wechat
O023432,U00854,P0068,2025-05-07,3,30.07,Alipay
O023433,U04596,P0108,2025-04-14,3,11.95,Alipay
O023434,U00802,P0030,2025-03-15,4,6.87,Alipay
O023435,U02721,P0147,2025-02-01,2,29.96,Wechat
O023436,U05113,P0163,2025-05-12,2,34.53,Wechat
O023437,U02324,P0036,2025-06-30,3,8.03,Wechat
O023438,U03887,P0183,2025-01-10,3,82.43,CreditCard
O023439,U07090,P0127,2025-05-19,1,28.01,Alipay
O023440,U08759,P0175,2025-02-23,3,36.2,CreditCard
O023441,U09577,P0036,2025-03-19,4,35.78,CreditCard
O023442,U05036,P0131,2025-01-17,1,88.06,Alipay
O023443,U02267,P0037,2025-01-25,1,83.77,Wechat
O023444,U08250,P0028,2025-05-29,3,39.02,Wechat
O023445,U05978,P0191,2025-03-18,4,5.39,CreditCard
O023446,U04677,P0190,2025-01-25,2,74.41,CreditCard
O023447,U06740,P0190,2025-01-09,3,16.48,Alipay
O023448,U00685,P0076,2025-03-02,1,73.14,Wechat
O023449,U06435,P0047,2025-06-08,1,58.4,Alipay
O023450,U03567,P0174,2025-05-08,1,23.94,Wechat
O023451,U08727,P0116,2025-04-19,3,29.65,CreditCard
O023452,U05029,P0008,2025-03-30,4,68.81,Wechat
O023453,U04329,P0195,2025-05-07,1,32.45,Alipay
O023454,U09800,P0018,2025-03-03,3,29.83,Alipay
O023455,U04242,P0094,2025-06-27,3,45.23,Wechat
O023456,U07434,P0149,2025-02-27,1,47.28,Wechat
O023457,U01726,P0003,2025-05-12,1,45.63,CreditCard
O023458,U00374,P0127,2025-05-24,3,75.84,Alipay
O023459,U04175,P0131,2025-02-14,1,38.21,Alipay
O023460,U01519,P0169,2025-03-01,1,68.94,Wechat
O023461,U08669,P0197,2025-04-02,3,21.32,Alipay
O023462,U09827,P0117,2025-01-11,2,21.16,Wechat
O023463,U04299,P0173,2025-06-19,3,53.71,CreditCard
O023464,U03089,P0028,2025-06-29,2,17.67,CreditCard
O023465,U09515,P0042,2025-05-13,3,52.94,CreditCard
O023466,U00106,P0161,2025-01-20,2,34.69,CreditCard
O023467,U00672,P0101,2025-05-12,3,8.64,Alipay
O023468,U01630,P0162,2025-03-10,3,33.34,Alipay
O023469,U08646,P0058,2025-05-31,1,11.2,Alipay
O023470,U08810,P0152,2025-01-14,3,109.03,Wechat
O023471,U04596,P0018,2025-05-14,4,84.94,CreditCard
O023472,U09290,P0179,2025-04-07,3,43.37,Alipay
O023473,U05953,P0165,2025-03-11,2,43.45,Wechat
O023474,U07464,P0188,2025-03-03,1,52.83,Wechat
O023475,U07697,P0151,2025-03-23,1,31.62,CreditCard
O023476,U03759,P0059,2025-03-09,4,9.56,Wechat
O023477,U04465,P0054,2025-03-18,2,57.2,Wechat
O023478,U08277,P0198,2025-02-01,1,44.64,Wechat
O023479,U05947,P0190,2025-06-13,1,34.1,CreditCard
O023480,U08746,P0072,2025-01-27,4,27.79,Alipay
O023481,U00450,P0065,2025-06-26,2,41.86,Wechat
O023482,U04296,P0151,2025-02-12,1,97.05,CreditCard
O023483,U00970,P0062,2025-05-09,2,37.45,CreditCard
O023484,U02336,P0165,2025-02-08,2,56.46,Wechat
O023485,U07175,P0133,2025-03-19,4,61.33,Wechat
O023486,U05050,P0115,2025-05-15,1,15.5,CreditCard
O023487,U04623,P0168,2025-02-27,1,55.17,Wechat
O023488,U09140,P0090,2025-06-26,1,22.96,Alipay
O023489,U03910,P0031,2025-02-04,4,85.79,CreditCard
O023490,U04430,P0137,2025-02-01,1,38.86,Wechat
O023491,U07830,P0011,2025-05-24,1,15.62,Wechat
O023492,U09206,P0114,2025-06-12,4,63.39,Wechat
O023493,U08765,P0143,2025-05-25,2,63.61,Alipay
O023494,U08509,P0148,2025-04-06,2,37.47,Alipay
O023495,U08077,P0019,2025-03-19,4,23.86,Wechat
O023496,U04834,P0050,2025-02-15,2,88.43,CreditCard
O023497,U02042,P0086,2025-02-10,1,38.3,Wechat
O023498,U01924,P0112,2025-05-10,3,32.22,Alipay
O023499,U05194,P0165,2025-03-23,2,58.39,Alipay
O023500,U07544,P0017,2025-03-25,2,60.28,Wechat
O023501,U04230,P0174,2025-06-15,3,88.96,Wechat
O023502,U00523,P0039,2025-04-13,4,20.57,CreditCard
O023503,U06929,P0162,2025-06-11,2,40.62,Wechat
O023504,U03603,P0076,2025-05-27,1,48.0,Alipay
O023505,U02693,P0096,2025-05-13,1,50.33,Wechat
O023506,U04327,P0135,2025-04-02,2,29.03,Alipay
O023507,U00003,P0164,2025-06-27,2,65.38,CreditCard
O023508,U01193,P0074,2025-03-29,1,9.44,CreditCard
O023509,U04466,P0074,2025-02-03,2,51.42,Alipay
O023510,U04735,P0143,2025-05-14,2,8.73,Wechat
O023511,U05523,P0005,2025-01-14,3,44.2,CreditCard
O023512,U03146,P0119,2025-01-05,4,56.98,Alipay
O023513,U03132,P0084,2025-02-19,1,41.11,Wechat
O023514,U04127,P0080,2025-03-07,1,28.4,CreditCard
O023515,U05571,P0150,2025-02-08,4,73.62,CreditCard
O023516,U07529,P0153,2025-05-01,3,44.51,CreditCard
O023517,U01864,P0164,2025-04-09,3,29.13,Wechat
O023518,U06644,P0195,2025-05-24,3,129.46,Wechat
O023519,U04176,P0055,2025-01-15,3,18.55,Wechat
O023520,U02734,P0168,2025-02-12,3,42.91,Alipay
O023521,U04507,P0034,2025-04-09,4,52.04,Alipay
O023522,U05281,P0122,2025-05-07,4,23.3,Wechat
O023523,U06680,P0101,2025-04-12,1,77.32,Wechat
O023524,U01250,P0063,2025-01-01,1,56.07,Alipay
O023525,U01892,P0039,2025-06-19,2,39.43,Wechat
O023526,U04972,P0042,2025-04-19,2,18.21,CreditCard
O023527,U01095,P0044,2025-03-13,3,43.48,Alipay
O023528,U06271,P0147,2025-06-22,2,75.28,Wechat
O023529,U07103,P0114,2025-06-23,3,7.18,Wechat
O023530,U04900,P0002,2025-01-01,1,53.05,Wechat
O023531,U03076,P0137,2025-06-29,3,34.0,CreditCard
O023532,U06476,P0111,2025-02-19,1,3.2,CreditCard
O023533,U06487,P0099,2025-04-15,4,11.55,Wechat
O023534,U08317,P0009,2025-04-11,3,8.53,CreditCard
O023535,U05405,P0178,2025-03-28,2,20.46,CreditCard
O023536,U03261,P0180,2025-05-10,1,36.15,CreditCard
O023537,U00751,P0031,2025-05-02,1,82.96,Wechat
O023538,U05384,P0162,2025-03-26,1,12.47,CreditCard
O023539,U03414,P0092,2025-03-11,4,20.83,Alipay
O023540,U09321,P0162,2025-05-08,4,88.11,Alipay
O023541,U01945,P0074,2025-03-02,1,22.34,Alipay
O023542,U04134,P0003,2025-03-21,4,48.11,Alipay
O023543,U09746,P0090,2025-01-22,1,33.91,Wechat
O023544,U02287,P0029,2025-05-26,2,15.63,CreditCard
O023545,U05677,P0064,2025-01-31,1,65.54,CreditCard
O023546,U00449,P0127,2025-05-17,1,109.83,Alipay
O023547,U00592,P0037,2025-02-22,1,69.62,CreditCard
O023548,U04348,P0182,2025-01-05,2,36.61,Alipay
O023549,U09313,P0186,2025-05-13,1,9.91,CreditCard
O023550,U09496,P0014,2025-01-16,2,124.52,CreditCard
O023551,U07080,P0161,2025-05-17,2,151.1,Alipay
O023552,U03223,P0123,2025-04-21,3,24.64,Wechat
O023553,U06078,P0167,2025-03-11,2,41.69,CreditCard
O023554,U04112,P0175,2025-05-09,3,23.53,Wechat
O023555,U01764,P0124,2025-06-29,2,46.03,CreditCard
O023556,U02814,P0084,2025-04-29,1,18.16,Alipay
O023557,U06989,P0185,2025-04-25,2,66.88,CreditCard
O023558,U09966,P0142,2025-03-01,4,45.14,Alipay
O023559,U00119,P0039,2025-01-05,3,48.96,Wechat
O023560,U09678,P0048,2025-03-24,1,74.19,Alipay
O023561,U02570,P0071,2025-04-12,4,12.59,Alipay
O023562,U04840,P0042,2025-06-16,2,32.92,CreditCard
O023563,U07123,P0140,2025-03-28,2,15.97,Wechat
O023564,U07519,P0072,2025-02-18,1,82.39,Alipay
O023565,U04817,P0081,2025-01-20,3,67.63,Wechat
O023566,U03067,P0028,2025-01-01,2,64.77,CreditCard
O023567,U01511,P0001,2025-05-12,1,17.31,Alipay
O023568,U01993,P0078,2025-03-03,4,32.79,CreditCard
O023569,U04628,P0045,2025-06-23,3,65.8,Alipay
O023570,U08496,P0142,2025-02-18,3,36.58,Wechat
O023571,U07858,P0119,2025-04-14,4,89.44,Wechat
O023572,U03305,P0077,2025-02-10,1,79.61,Wechat
O023573,U06488,P0004,2025-05-28,1,33.33,CreditCard
O023574,U04995,P0188,2025-03-22,4,53.78,CreditCard
O023575,U03674,P0043,2025-02-10,3,40.26,Wechat
O023576,U02852,P0023,2025-01-06,2,91.24,CreditCard
O023577,U02055,P0017,2025-03-22,2,44.77,CreditCard
O023578,U07786,P0057,2025-02-26,1,29.52,Wechat
O023579,U00972,P0113,2025-06-30,2,33.09,Wechat
O023580,U02578,P0016,2025-02-23,4,41.06,Wechat
O023581,U02714,P0162,2025-03-13,1,103.17,Alipay
O023582,U03495,P0182,2025-05-25,2,50.46,Wechat
O023583,U03869,P0101,2025-04-12,1,103.47,CreditCard
O023584,U04555,P0037,2025-06-26,1,4.68,Wechat
O023585,U08423,P0005,2025-05-09,2,17.18,Wechat
O023586,U09184,P0124,2025-03-12,2,57.85,CreditCard
O023587,U01049,P0189,2025-03-21,3,53.64,Alipay
O023588,U05867,P0061,2025-02-05,3,105.31,CreditCard
O023589,U08216,P0040,2025-05-21,3,37.05,Wechat
O023590,U01203,P0051,2025-06-28,2,75.9,Wechat
O023591,U08671,P0053,2025-03-07,3,17.24,Alipay
O023592,U07309,P0021,2025-01-15,1,93.56,Alipay
O023593,U01798,P0053,2025-06-05,1,47.03,Alipay
O023594,U07616,P0039,2025-01-08,3,67.28,CreditCard
O023595,U01328,P0156,2025-03-06,3,86.7,CreditCard
O023596,U03114,P0152,2025-02-07,2,19.24,Wechat
O023597,U09542,P0044,2025-05-04,2,25.11,Alipay
O023598,U09750,P0091,2025-03-18,3,68.07,Wechat
O023599,U00272,P0089,2025-03-31,4,28.26,CreditCard
O023600,U02414,P0111,2025-06-16,1,53.61,CreditCard
O023601,U00581,P0034,2025-03-18,2,22.52,Alipay
O023602,U06752,P0126,2025-06-10,1,33.27,Wechat
O023603,U01462,P0003,2025-03-01,3,21.21,Wechat
O023604,U05192,P0007,2025-02-13,1,35.22,Wechat
O023605,U09468,P0068,2025-03-13,4,84.34,CreditCard
O023606,U07617,P0034,2025-03-13,2,51.8,Alipay
O023607,U06128,P0144,2025-05-21,4,34.05,Alipay
O023608,U01929,P0008,2025-01-19,2,33.51,Wechat
O023609,U03537,P0195,2025-04-26,1,50.03,CreditCard
O023610,U06750,P0137,2025-05-03,1,5.1,Alipay
O023611,U06556,P0031,2025-03-26,2,32.17,Alipay
O023612,U06021,P0134,2025-05-21,4,30.57,CreditCard
O023613,U01889,P0095,2025-01-05,3,34.78,CreditCard
O023614,U07248,P0158,2025-01-01,3,27.79,Wechat
O023615,U01307,P0057,2025-01-22,2,103.9,Alipay
O023616,U08867,P0171,2025-01-08,3,39.47,CreditCard
O023617,U02655,P0109,2025-01-09,1,48.7,CreditCard
O023618,U09401,P0044,2025-04-26,2,36.54,Alipay
O023619,U02629,P0019,2025-03-18,4,42.43,Alipay
O023620,U02487,P0135,2025-06-28,3,29.89,Wechat
O023621,U04699,P0050,2025-02-13,3,9.74,Wechat
O023622,U02340,P0043,2025-02-28,1,50.47,CreditCard
O023623,U09599,P0010,2025-02-22,2,7.4,CreditCard
O023624,U00919,P0162,2025-04-28,2,17.62,CreditCard
O023625,U02987,P0182,2025-01-24,4,46.31,Alipay
O023626,U02196,P0193,2025-05-21,4,14.56,Wechat
O023627,U04385,P0052,2025-03-02,4,54.11,Wechat
O023628,U04138,P0116,2025-02-19,2,99.42,CreditCard
O023629,U06803,P0199,2025-02-27,4,61.98,CreditCard
O023630,U02227,P0194,2025-02-07,2,46.42,Wechat
O023631,U03059,P0135,2025-05-31,2,46.01,Alipay
O023632,U06322,P0005,2025-01-15,4,25.02,Alipay
O023633,U04516,P0158,2025-02-06,3,34.02,Wechat
O023634,U02762,P0124,2025-05-27,4,29.14,Alipay
O023635,U07185,P0047,2025-02-04,4,60.4,CreditCard
O023636,U06976,P0076,2025-02-18,2,30.68,Wechat
O023637,U00644,P0160,2025-06-18,4,17.58,Alipay
O023638,U02749,P0040,2025-03-29,1,5.2,Alipay
O023639,U08671,P0088,2025-05-03,3,58.4,CreditCard
O023640,U01991,P0116,2025-05-16,3,15.59,Alipay
O023641,U06518,P0177,2025-03-01,4,69.89,Alipay
O023642,U09497,P0173,2025-03-05,4,22.83,Wechat
O023643,U09862,P0119,2025-03-09,3,44.04,Alipay
O023644,U02050,P0052,2025-01-14,3,125.04,CreditCard
O023645,U00799,P0076,2025-05-19,3,72.14,Alipay
O023646,U05897,P0111,2025-03-16,2,28.76,Alipay
O023647,U05114,P0146,2025-03-29,4,7.63,CreditCard
O023648,U06386,P0062,2025-06-12,3,56.46,CreditCard
O023649,U02148,P0150,2025-05-03,4,66.83,Wechat
O023650,U04823,P0160,2025-05-20,2,44.76,Alipay
O023651,U02492,P0028,2025-04-14,4,12.55,CreditCard
O023652,U07774,P0006,2025-01-31,2,27.68,Alipay
